Date,Close, Open, High, Low, Volume
10/7/2011,182.39,182.32,183.72,181.64,6839767
10/6/2011,181.69,176.81,181.99,175.66,7175400
10/5/2011,176.85,174.57,177.2961,172.68,5850756
10/4/2011,174.74,171.54,175.07,168.88,9148703
10/3/2011,173.29,174.36,177.92,173.04,9026902
9/30/2011,174.87,176.01,178.27,174.75,7807125
9/29/2011,179.17,179.69,180.91,175.53,6918410
9/28/2011,177.55,177.97,180.75,177.08,7731874
9/27/2011,177.71,176.82,179.62,176.43,7631873
9/26/2011,174.51,170.96,174.7,169.86,6741450
9/23/2011,169.34,166.99,169.54,165.76,5584989
9/22/2011,168.62,168.33,169.97,166.5,8190387
9/21/2011,173.02,175,177.67,172.62,7040774
9/20/2011,174.72,173.57,177.43,172.7,6203324
9/19/2011,173.13,169.5,173.87,169.43,4754514
9/16/2011,172.99,171.33,172.99,169.74,11047660
9/15/2011,170.09,168.64,170.16,167.23,5463433
9/14/2011,167.24,164.01,169.66,161.99,6980243
9/13/2011,163.43,163.64,163.92,161.54,4722540
9/12/2011,162.42,160.04,162.44,158.76,5246437
9/9/2011,161.37,164.57,165.19,160.81,6741104
9/8/2011,165.25,167,169.58,165.1,6026921
9/7/2011,167.31,167.28,167.9,166.16,6796585
9/6/2011,165.11,163.06,165.55,162.2,5760673
9/2/2011,166.98,167.69,168.93,166,4978111
9/1/2011,170.33,172.71,173.68,170.12,5463580
8/31/2011,171.91,173.29,173.72,170.71,6073729
8/30/2011,172.51,172.06,173.51,170.88,4476485
8/29/2011,172.62,170.58,172.72,170.36,5293217
8/26/2011,169.14,164.85,169.33,163.28,6437485
8/25/2011,165.58,167.52,168.53,164.85,6751596
8/24/2011,166.76,164.13,166.83,163.35,6426640
8/23/2011,164.32,160.65,164.59,159.53,6920877
8/22/2011,158.98,161.35,161.68,157.62,7248373
8/19/2011,157.54,162.17,163.94,157.13,14066790
8/18/2011,163.83,166.32,166.46,160.16,15079240
8/17/2011,171.48,171.57,172.99,169.89,5128882
8/16/2011,171.24,172.19,172.19,169,5576496
8/15/2011,172.99,171.32,174,170.39,7641558
8/12/2011,168.2,168.5,169.38,165.83,5186931
8/11/2011,166.73,164.1,168.77,162.94,9172307
8/10/2011,162.54,168.18,169.23,161.85,13990920
8/9/2011,170.61,167.46,171.05,162,12516900
8/8/2011,166.22,168.83,172.61,166,15800670
8/5/2011,172.98,172.1,174.22,166.52,11871330
8/4/2011,171.48,176.5,177.92,171.18,10931590
8/3/2011,178.83,177.67,179.23,175.41,6713109
8/2/2011,178.05,179.95,182.29,177.86,5734944
8/1/2011,180.75,182.6,183.69,178.5,5829195
7/29/2011,181.85,180.26,183.43,179.73,6665664
7/28/2011,181.8,181.06,183.27,180.88,4460081
7/27/2011,181.35,182.01,182.91,180.93,5784891
7/26/2011,182.93,182.94,184.05,182.65,4345917
7/25/2011,183.7,183.89,184.96,183.28,4969239
7/22/2011,185.18,184.64,185.63,184.26,4511916
7/21/2011,184.9,183.59,185.5,182.9,4942515
7/20/2011,183.65,183.84,184.42,183,5881847
7/19/2011,185.21,178.74,185.21,178.65,13116740
7/18/2011,175.28,174.73,176.46,173.58,8814738
7/15/2011,175.54,175.08,175.94,174.07,5321286
7/14/2011,174.23,174.4,176.1,173.84,4610216
7/13/2011,174.32,174.9,176.32,174,4070753
7/12/2011,174.05,174.93,175.37,173.89,5023739
7/11/2011,174.99,174.9,176.15,174.61,4746972
7/8/2011,176.49,175.49,176.49,175.01,4399569
7/7/2011,176.48,176.78,177.27,176.12,5886822
7/6/2011,177.71,175.19,177.77,175.09,5847288
7/5/2011,175.43,173.52,175.4309,173.52,4574213
7/1/2011,174.54,171.61,174.65,171.49,5129275
6/30/2011,171.55,171.11,172.4468,170.75,5102962
6/29/2011,170.54,170.61,170.86,169.82,3817046
6/28/2011,170.01,168.33,170.7,168.01,4819138
6/27/2011,167.62,165.74,168.24,165.21,4411196
6/24/2011,165.07,165.85,165.94,164.57,4391198
6/23/2011,166.12,164.06,166.73,163.8,5261587
6/22/2011,165.68,165.59,166.81,165.1,3929035
6/21/2011,166.22,165.2,166.75,164,5366694
6/20/2011,165.02,163.7,165.61,163.59,3937666
6/17/2011,164.44,164.24,165.1,163.58,7149683
6/16/2011,162.67,162.06,163.63,161.78,4851071
6/15/2011,162.33,162.75,163.41,161.52,5199702
6/14/2011,164.12,163.87,164.57,163.65,7029980
6/13/2011,163.17,164.44,164.46,162.73,5098358
6/10/2011,163.18,164.57,164.84,162.87,4683270
6/9/2011,164.84,165.01,165.96,164.76,4286651
6/8/2011,164.34,163.27,164.85,163.26,3849222
6/7/2011,163.69,165.11,165.24,163.61,4187997
6/6/2011,164.75,164.76,165.58,164.27,3618740
6/3/2011,165.05,164.3,165.89,164.13,5215397
6/2/2011,166.09,166.44,167.1,165.71,3847659
6/1/2011,166.56,168.9,169.58,166.5,5044880
5/31/2011,168.93,168.44,169.89,167.82,9123371
5/27/2011,167.5,167.91,168.47,167,3274464
5/26/2011,167.18,167.46,167.5,165.9,5766845
5/25/2011,167.75,167.63,168.4,167.51,3880807
5/24/2011,167.99,168.5,168.67,167.51,4639067
5/23/2011,168.26,168.58,168.69,167.07,5131096
5/20/2011,170.16,170.4,171.15,169.38,4871375
5/19/2011,170.59,170.86,171.4,169.32,3589705
5/18/2011,170.44,170.1,171.19,169.46,4155300
5/17/2011,170.5,167.85,171.41,166.53,8777746
5/16/2011,168.86,169.81,170.64,168.31,4651748
5/13/2011,169.92,171.7,172.15,169.44,5138461
5/12/2011,172.24,169.65,172.77,168.65,5110164
5/11/2011,169.5,170.3,170.52,167.82,4657906
5/10/2011,170.38,169.25,170.9,169.22,4924469
5/9/2011,169.1,168.39,169.85,168.31,3413546
5/6/2011,168.89,169.03,170.15,168.24,4836838
5/5/2011,168.46,170.47,170.87,167.5,7323595
5/4/2011,170.62,172.36,172.62,169.59,6886337
5/3/2011,172.87,172,173.48,171.23,5008393
5/2/2011,172.15,172.11,173.54,171.49,5393741
4/29/2011,170.58,171.1,173,170.48,5586259
4/28/2011,170.78,169.99,171.38,169.7,5088716
4/27/2011,170.37,168.61,170.59,168.46,5297699
4/26/2011,168.49,167.99,169.2,167.4,7264866
4/25/2011,167.67,167.65,168.77,167.23,3582142
4/21/2011,168.28,165.63,168.45,164.86,6163520
4/20/2011,164.75,163.1,165.89,162.19,10897130
4/19/2011,165.4,165.71,166.38,164.44,6447294
4/18/2011,165.94,164.64,166.16,162.86,6158972
4/15/2011,166.21,165,166.34,164.87,5287377
4/14/2011,164.97,163.84,165.36,163.16,4697987
4/13/2011,163.95,163.97,164.93,163.66,4183442
4/12/2011,163.25,163.36,163.77,162.3,3844449
4/11/2011,163.95,163.44,164,163.11,4139863
4/8/2011,164.05,164.35,164.38,163.16,3322144
4/7/2011,164.38,164.1,164.5463,163.28,3669864
4/6/2011,164.04,164.34,164.75,163.81,3775528
4/5/2011,163.99,163.81,164.7,163.62,3615184
4/4/2011,164.25,164.42,164.73,163.58,3224173
4/1/2011,164.27,163.7,164.42,163.04,4386206
3/31/2011,163.07,163.4,164.06,163.07,3861568
3/30/2011,163.6,163.55,163.99,163.02,3394952
3/29/2011,162.88,161.34,163.09,161.15,3457930
3/28/2011,161.37,161.54,162.58,161.12,3972730
3/25/2011,162.18,160.98,162.74,160.76,5346101
3/24/2011,160.04,160.23,160.71,158.84,5145328
3/23/2011,159.53,158,160.08,157.53,4779473
3/22/2011,158,158.56,158.61,157.52,4311853
3/21/2011,157.68,157.64,159.63,157.07,5768228
3/18/2011,155.89,156.5,156.95,154.32,11438540
3/17/2011,154.18,154,154.5,152.7,7373201
3/16/2011,153,156.52,156.98,151.71,12197360
3/15/2011,159.02,157.35,159.64,156.88,6479133
3/14/2011,161.39,161.16,161.9804,160.09,4299584
3/11/2011,162.43,162.4,163.24,160.84,4271668
3/10/2011,162.02,164.64,164.67,161.38,7041653
3/9/2011,165.86,163.47,167.72,163.28,9078476
3/8/2011,162.28,159.7,163.43,159.21,5370782
3/7/2011,159.93,161.6,162.98,158.85,5309789
3/4/2011,161.83,163.4,164.31,160.65,4908266
3/3/2011,163.48,161.42,164,161.27,4058646
3/2/2011,160.16,159.43,161.11,159.41,3412527
3/1/2011,159.97,163.15,163.15,159.88,4373266
2/28/2011,161.88,162.36,162.99,161.24,4773936
2/25/2011,162.28,161.06,162.34,160.86,4519353
2/24/2011,160.77,159.63,161.27,159.03,5708648
2/23/2011,160.18,161.81,162.68,160.14,5998375
2/22/2011,161.95,163.57,164.26,161.78,5201816
2/18/2011,164.84,164.46,164.84,164.1,4239829
2/17/2011,164.24,163.3,164.67,162.85,3229271
2/16/2011,163.4,163.33,163.6,162.75,3215906
2/15/2011,162.84,162.89,163.57,162.52,3767903
2/14/2011,163.22,164.18,164.38,162.85,4129738
2/11/2011,163.85,163.98,165.01,163.31,5185297
2/10/2011,164.09,163.9,165,163.18,5737226
2/9/2011,164.65,165.62,165.97,164.1,4633503
2/8/2011,166.05,164.82,166.25,164.32,5612393
2/7/2011,164.82,164.08,164.99,164.02,4928087
2/4/2011,164,163.48,164.14,163.22,3755128
2/3/2011,163.53,163.16,164.2,162.81,4683395
2/2/2011,163.3,163.4,163.6,162.61,3903982
2/1/2011,163.56,162.11,163.94,162,5827646
1/31/2011,162,159.18,162,158.68,7194757
1/28/2011,159.21,161.05,161.9201,158.67,6720933
1/27/2011,161.07,161.43,162.18,160.86,4878259
1/26/2011,161.04,161.67,161.904,160.42,5353095
1/25/2011,161.44,159.21,164.35,159,8259892
1/24/2011,159.63,155.42,159.79,155.33,7242611
1/21/2011,155.5,156.4,156.78,154.96,7008510
1/20/2011,155.8,154.53,155.96,154.45,7439837
1/19/2011,155.69,153.26,156.13,152.8301,12139690
1/18/2011,150.65,149.82,151.465,149.38,9135117
1/14/2011,150,148.89,150,148.47,4544199
1/13/2011,148.82,149.24,149.29,148.25,3443314
1/12/2011,149.1,147.99,149.29,147.67,3994942
1/11/2011,147.28,148.2,148.35,146.75,4163471
1/10/2011,147.64,147.58,148.06,147.23,3633350
1/7/2011,147.93,148.79,148.86,146.94,4135379
1/6/2011,148.66,147.13,148.79,146.82,5029170
1/5/2011,147.05,147.34,147.48,146.73,4657395
1/4/2011,147.64,147.56,148.22,146.64,5059388
1/3/2011,147.48,147.21,148.2,147.14,4602144
12/31/2010,146.76,146.73,147.07,145.96,2969433
12/30/2010,146.67,146.36,147.11,146.25,3038204
12/29/2010,146.52,146,147.5,145.71,3661039
12/28/2010,145.71,145.31,146.15,145.06,2699568
12/27/2010,145.34,145.12,145.7,145,2313687
12/23/2010,145.89,145.89,146.33,145.33,2424501
12/22/2010,145.95,145.66,146.4,145.58,3388701
12/21/2010,145.74,144.99,145.99,144.33,3777040
12/20/2010,144.51,145.39,145.54,144.39,3980393
12/17/2010,145,144.69,145.5,144.4,10007010
12/16/2010,144.55,144.84,145.32,144.15,4177284
12/15/2010,144.72,145.13,145.72,144.31,4432122
12/14/2010,145.82,144.26,146.01,144.26,4800776
12/13/2010,144.28,145.14,145.4,144.21,4740976
12/10/2010,144.82,144.88,144.95,143.73,3502880
12/9/2010,144.3,145.94,145.94,143.52,4403889
12/8/2010,144.98,144.35,145.65,143.84,4961315
12/7/2010,144.02,146.02,146.2999,143.87,4821877
12/6/2010,144.99,144.54,145.87,144.52,3321241
12/3/2010,145.38,144.25,145.68,144.25,3710584
12/2/2010,145.18,144.33,145.85,144.3,5373926
12/1/2010,144.41,143.61,145.13,143.51,6822774
11/30/2010,141.46,142.24,142.76,141.28,7674720
11/29/2010,142.89,143.53,143.67,141.5,5038356
11/26/2010,143.9,145.3,145.3,143.57,2081260
11/24/2010,145.81,143.95,146.44,143.82,4873919
11/23/2010,143.18,144.24,144.53,142.33,4570235
11/22/2010,145.39,144,145.43,143.56,3693004
11/19/2010,145.05,144.38,145.35,143.99,5015357
11/18/2010,144.36,143.04,144.99,142.75,4247264
11/17/2010,141.95,142.49,142.49,141.39,4785825
11/16/2010,142.24,142.93,143.38,141.18,6348494
11/15/2010,143.64,143.89,144.75,143.27,3827626
11/12/2010,143.74,144.59,145.77,143.55,4731437
11/11/2010,145.43,144.7,145.5,143.35,4750161
11/10/2010,146.55,146.09,146.79,145.63,5168736
11/9/2010,146.14,146.7,147.53,145.63,5699984
11/8/2010,146.46,145.35,146.58,145.25,4458250
11/5/2010,146.92,145.94,146.93,145.67,4995776
11/4/2010,146.79,144.82,146.84,144.71,6622497
11/3/2010,144.17,144.24,144.46,142.63,5182047
11/2/2010,143.84,143.85,144.71,143.71,4614221
11/1/2010,143.32,143.64,144.26,142.32,5674536
10/29/2010,143.6,140.9,144,140.75,8439229
10/28/2010,140.9,141.84,141.95,140.42,5481544
10/27/2010,141.43,139.52,141.57,139,6465253
10/26/2010,140.67,139.29,142,138.53,7325672
10/25/2010,139.84,140.42,141.4,139.81,4863317
10/22/2010,139.67,140.15,140.75,139.46,4104812
10/21/2010,139.83,139.81,140.49,138.4,6221102
10/20/2010,139.07,138.28,139.87,138.13,6945347
10/19/2010,138.03,137.3,139.34,136.7,14159040
10/18/2010,142.83,140.9,143.03,140.84,10308090
10/15/2010,141.06,142.1,142.1,140.54,7219940
10/14/2010,141.5,140.35,141.5,139.69,5653013
10/13/2010,140.37,139.91,141.48,139.78,8784205
10/12/2010,139.85,138.4,139.99,138.27,5637248
10/11/2010,139.66,138.79,139.94,138.64,4004266
10/8/2010,138.85,138.4,139.09,138.06,4540720
10/7/2010,138.72,137.92,138.88,137.52,6418401
10/6/2010,137.84,136.88,137.96,136.83,4782906
10/5/2010,137.66,136.18,137.9015,136.12,6167550
10/4/2010,135.25,135.23,135.92,134.39,4059588
10/1/2010,135.64,135.51,136.28,135.09,5604432
9/30/2010,134.14,135.5,136.11,133.67,6425577
9/29/2010,135.48,134.4,135.805,134.34,5151159
9/28/2010,134.89,134.67,135.14,133.71,7481213
9/27/2010,134.65,133.51,135,133.51,6150191
9/24/2010,134.11,132.42,134.15,132.34,7078066
9/23/2010,131.67,131.42,132.78,131.22,3890570
9/22/2010,132.57,131.61,132.58,131.4,4916238
9/21/2010,131.98,131.45,132.8,130.78,5267866
9/20/2010,131.79,130.24,132.09,130.11,7145442
9/17/2010,130.19,129.92,130.6,129.7,10397360
9/16/2010,129.67,129.2,129.95,128.8,4684672
9/15/2010,129.43,128.65,129.96,128.54,4761857
9/14/2010,128.85,128.43,129.92,128.43,4849369
9/13/2010,129.61,128.63,130,128.52,5271009
9/10/2010,127.99,126.99,128.29,126.26,4418336
9/9/2010,126.36,127.27,127.57,126.15,3436665
9/8/2010,126.08,126.02,126.5199,125.39,4477462
9/7/2010,125.95,126.99,127.36,125.8801,4353160
9/3/2010,127.58,126.22,127.6,125.9001,5142640
9/2/2010,125.04,126.03,126.23,124.65,5103298
9/1/2010,125.77,125.31,126.31,124.52,5622915
8/31/2010,123.13,123.31,123.99,122.28,5624125
8/30/2010,123.4,125.08,125.2699,123.4,3603963
8/27/2010,124.73,123.83,124.8,122.42,6213302
8/26/2010,122.78,125.78,125.78,122.78,7739487
8/25/2010,125.27,124.57,125.6,124,5238382
8/24/2010,124.9,125.21,126.02,124.57,5581681
8/23/2010,126.47,127.57,128.03,126.44,4031491
8/20/2010,127.5,128.72,128.98,126.96,6246079
8/19/2010,128.9,128.67,129.59,128.02,5400352
8/18/2010,129.3925,128.87,130.195,127.8,4882000
8/17/2010,128.45,128.83,129.85,127.905,4297756
8/16/2010,127.77,127.47,128.23,126.96,4009130
8/13/2010,127.87,127.96,128.46,127.33,4669342
8/12/2010,128.3,127.69,128.78,127.52,5132091
8/11/2010,129.83,130.69,130.69,129.461,6193104
8/10/2010,131.84,131.18,132.49,130.77,5350093
8/9/2010,132,130.79,132.34,130.4,6128881
8/6/2010,130.14,130.41,130.48,128.76,6133480
8/5/2010,131.83,130.73,131.98,130.53,4520505
8/4/2010,131.27,130.46,131.5,129.85,4567470
8/3/2010,130.37,130.03,131.04,129.33,5091753
8/2/2010,130.76,129.25,131.2,129.25,6390057
7/30/2010,128.4,127.43,128.98,127.04,6020927
7/29/2010,128.02,129.06,129.5,127.14,8994171
7/28/2010,128.43,128.67,129.35,127.88,4247717
7/27/2010,128.63,128.78,129.17,127.89,4641171
7/26/2010,128.41,128.18,128.43,127.14,5161821
7/23/2010,128.38,127.3,128.8,127,5058669
7/22/2010,127.47,126.32,127.78,126.05,6859424
7/21/2010,125.27,126.44,126.5,124.62,8568673
7/20/2010,126.55,122.97,126.56,122.93,16294450
7/19/2010,129.79,128.67,130.38,128.37,8349433
7/16/2010,128.03,129.96,130.15,127.85,7002354
7/15/2010,130.72,129.87,130.92,129.55,6186339
7/14/2010,130.72,129.32,131.6,129.14,6574906
7/13/2010,130.48,128.97,130.98,128.69,6662751
7/12/2010,128.67,127.37,128.83,127.16,4209577
7/9/2010,127.96,127.9,128.2,127.29,3897964
7/8/2010,127.97,127.37,128.15,126.74,5421597
7/7/2010,127,123.47,127.12,123.47,7050549
7/6/2010,123.46,123.58,124.63,122.17,6332145
7/2/2010,121.86,123.29,123.29,120.61,6445043
7/1/2010,122.57,123.55,124.21,121.61,9732892
6/30/2010,123.48,124.83,125.22,123,8016959
6/29/2010,125.09,127.35,128.4,124.12,9342407
6/28/2010,128.98,127.65,129.47,127.22,6327027
6/25/2010,127.12,128.34,129.095,127.12,10297830
6/24/2010,128.19,129.57,129.73,127.7,5549634
6/23/2010,130.11,129.25,131.47,129.09,6849270
6/22/2010,129.3,130.37,131.47,129.07,6020125
6/21/2010,130.65,131.42,131.94,130.22,6856288
6/18/2010,130.15,131.02,131.25,130.13,9581387
6/17/2010,130.98,130.07,131.03,129.86,5570943
6/16/2010,130.35,128.34,130.68,128.34,6384270
6/15/2010,129.79,128.93,129.95,128.37,6652215
6/14/2010,128.5,128.5,129.97,128.49,6749055
6/11/2010,128.45,126.73,128.8,126.44,5819905
6/10/2010,127.68,125.99,128.22,125.8,7427071
6/9/2010,123.9,124.83,125.84,123.58,7795441
6/8/2010,123.72,124.26,124.46,122.82,8282423
6/7/2010,124.13,125.57,125.86,124.13,6951225
6/4/2010,125.28,126.37,127.1,124.67,9632446
6/3/2010,127.96,127.75,128.22,126.46,6645219
6/2/2010,127.41,124.85,127.5,124.35,7705097
6/1/2010,124.34,124.69,126.88,124.2,7135389
5/28/2010,125.26,125.96,126.2794,124.29,7421573
5/27/2010,126.39,125.05,126.39,124.77,7724647
5/26/2010,123.23,124.89,125.94,123,9081936
5/25/2010,124.52,121.47,124.95,121.47,9492517
5/24/2010,124.45,125.26,126.02,124.04,6868066
5/21/2010,125.42,122.16,125.61,121.4,12639480
5/20/2010,123.8,127.22,127.96,123.68,13176840
5/19/2010,128.86,129.37,130.5,127.82,8669438
5/18/2010,129.95,131.26,131.99,129.9,9330025
5/17/2010,130.44,130.68,131.76,128.7,8923316
5/14/2010,131.19,131.06,131.67,129.41,9920067
5/13/2010,131.48,130.93,133.1,130.85,10493970
5/12/2010,132.68,127.16,132.85,127.01,16625890
5/11/2010,126.89,125.21,128.42,125.15,6498850
5/10/2010,126.27,126.27,126.67,125.06,8463714
5/7/2010,122.1,123.36,124.39,120,10584640
5/6/2010,123.92,126.29,127.93,116,13167560
5/5/2010,127.46,127.12,128.23,126.87,6072714
5/4/2010,128.12,128.89,128.93,126.5754,8284974
5/3/2010,129.6,129.39,130.14,128.8,4992019
4/30/2010,129,130.43,130.636,128.84,6266689
4/29/2010,130.46,130.55,131.21,130.15,5786888
4/28/2010,130.1,129.4,130.47,129.03,7122626
4/27/2010,128.82,129.9,132,128.71,10916660
4/26/2010,130.73,129.76,131.04,129.54,5285384
4/23/2010,129.99,129.08,130.1,128.71,6197282
4/22/2010,129.13,128.64,129.36,127.77,6016763
4/21/2010,128.99,129.87,130.27,128.5,7528587
4/20/2010,129.69,129.2,130.33,128.26,15214850
4/19/2010,132.23,130.38,132.28,130.38,11263060
4/16/2010,130.63,130.68,132.17,130.25,9547782
4/15/2010,130.89,130.53,131.14,130.1902,6423599
4/14/2010,131.25,129.73,131.42,129.46,8545757
4/13/2010,129.03,128.26,129.435,127.84,6818983
4/12/2010,128.36,128.57,128.956,128.24,3992268
4/9/2010,128.76,127.88,128.87,127.12,5184577
4/8/2010,127.61,128.04,128.23,127.2,5982968
4/7/2010,128.48,128.53,129.27,128.01,5156458
4/6/2010,128.93,128.68,129.3,128.05,3926209
4/5/2010,129.35,128.38,129.8,128.14,4118684
4/1/2010,128.25,128.95,129.31,127.55,4980425
3/31/2010,128.25,128.23,128.75,127.65,4904711
3/30/2010,128.77,128.9,129.13,128.25,3426538
3/29/2010,128.59,129.3,129.95,128.26,4642665
3/26/2010,129.26,128.93,129.78,128.7205,5550605
3/25/2010,129.24,129.36,130.73,129.13,7603162
3/24/2010,128.53,128.63,129.95,128.47,6669246
3/23/2010,129.37,127.94,129.43,127.64,5976750
3/22/2010,127.98,127.11,128.39,126.57,5651866
3/19/2010,127.71,128.84,128.93,126.78,10743850
3/18/2010,128.38,127.46,128.75,127.45,4954336
3/17/2010,127.76,128.9,128.93,127.36,6347585
3/16/2010,128.67,128,128.88,127.45,6134831
3/15/2010,127.83,127.4,128.34,127.28,4497617
3/12/2010,127.94,127.91,128.37,127.51,5169194
3/11/2010,127.6,125.71,127.81,125.71,7927511
3/10/2010,125.62,125.985,126.36,125.21,6916173
3/9/2010,125.55,126.27,126.29,125.2,7528715
3/8/2010,126.41,127.06,127.5,126.36,6199170
3/5/2010,127.25,127.17,127.55,127.04,6139940
3/4/2010,126.72,127.07,127.07,125.47,6032228
3/3/2010,126.88,127.73,128.02,126.68,6388196
3/2/2010,127.42,128.7,129.09,127.13,6013237
3/1/2010,128.57,127.5,128.83,127.47,4577615
2/26/2010,127.16,127.01,128,126.74,4784139
2/25/2010,127.07,126.05,127.24,125.57,5658676
2/24/2010,127.59,127.02,128.27,126.81,4782000
2/23/2010,126.46,126.48,127.66,126,4594376
2/22/2010,126.85,127.3,127.43,126.31,3808077
2/19/2010,127.19,127.35,128.06,126.8724,6303078
2/18/2010,127.81,126.13,128,126,5524647
2/17/2010,126.33,125.5,126.53,125.21,5821173
2/16/2010,125.23,124.91,125.23,124.11,6777265
2/12/2010,124,123.01,124.05,121.61,8017664
2/11/2010,123.73,122.58,124.2,122.06,5088996
2/10/2010,122.81,122.94,123.65,122.21,5219060
2/9/2010,123.21,122.65,124.2,122.46,6044466
2/8/2010,121.88,123.15,123.22,121.74,5718339
2/5/2010,123.52,123.04,123.72,121.83,8616744
2/4/2010,123,125.19,125.44,122.9,9126855
2/3/2010,125.66,125.16,126.07,125.07,4176926
2/2/2010,125.53,124.79,125.81,123.95,5899853
2/1/2010,124.67,123.23,124.95,122.78,7242115
1/29/2010,122.39,124.32,125,121.9,11571890
1/28/2010,123.75,127.03,127.04,123.05,9616132
1/27/2010,126.33,125.82,126.96,125.04,8719147
1/26/2010,125.75,125.92,127.75,125.41,7135190
1/25/2010,126.12,126.33,126.895,125.71,5738455
